price,year,age,beds,baths,home_size,parcel_size,pool,dist_cbd,dist_lakes,x_coord,y_coord
91774,2002,37,4,2.0,1521,9565,0,10283.52,2671.06,515638.4,1503340
576849,2002,1,4,3.0,3136,9650,0,8791.66,505.01,550379.9,1555400
254804,2003,0,5,4.5,2757,6138,0,16735.43,402.33,480249.1,1525017
166730,2003,4,4,2.0,2228,7747,0,20272.1,8157.93,527967.6,1464921
165148,2005,16,3,2.0,1588,9819,0,12543.84,455.47,504116.9,1558505
228479,2002,0,4,3.0,2606,7993,0,16440.42,403.29,481428.5,1523422
170492,2004,0,3,2.0,1768,7200,0,21520.79,733.88,464429.3,1536724
130045,2002,32,4,2.0,1656,9210,0,5091.51,314.93,550261.9,1524669
64499,2000,27,3,1.5,950,7166,0,6393.84,731.23,514406.0,1526308
686750,2004,3,5,5.0,3994,15108,1,19189.31,499.54,493580.1,1483514
139409,2005,37,4,2.0,1896,17993,1,8849.69,908.0,509384.4,1545089
171471,2000,16,3,2.0,2341,17028,0,19349.03,168.65,497258.9,1582289
165007,2004,13,3,2.0,1699,5000,0,21396.59,6908.45,521790.9,1462097
231154,2002,35,5,2.0,2498,15608,1,7584.14,1332.18,554706.6,1546089
138652,2000,0,4,2.0,1948,5500,1,18618.94,437.58,595374.1,1539416
175859,2002,0,4,2.5,2289,6928,1,23625.49,465.8,458078.0,1520130
164112,2002,11,4,2.0,2016,9214,0,17618.82,1319.63,592618.0,1528879
77949,2001,25,3,1.0,1000,7696,0,18247.54,1030.99,501888.0,1581107
90076,2001,32,3,2.0,1630,7153,0,10029.07,2167.37,517294.4,1503247
123798,2001,8,3,2.0,1394,8163,0,11731.88,3436.1,566960.4,1509871
126323,2001,0,4,2.0,1520,7796,0,12130.18,409.84,513772.9,1564880
243442,2003,22,3,3.0,2429,18584,1,14128.88,570.83,499275.0,1501339
164215,2000,11,4,3.0,2386,9156,1,15086.51,273.56,579569.4,1552323
627120,2004,30,4,2.5,2556,17882,1,9563.21,26.21,541896.8,1561504
117125,2003,18,3,2.0,1305,9170,0,18176.98,5503.65,540135.8,1471677
174309,2001,31,4,2.0,2105,16682,1,10511.82,199.17,533693.4,1565578
194266,2003,0,4,3.0,2823,7350,0,19384.19,1227.93,598331.5,1535050
105910,2002,12,3,2.0,1328,5587,0,13077.42,871.01,577475.6,1535994
186511,2003,2,2,2.0,1375,8508,0,2578.14,686.71,541164.3,1536715
183006,2004,25,3,2.0,1945,15851,1,11404.52,4049.42,571970.3,1526406
353159,2000,0,5,3.0,3441,14999,1,12993.09,361.09,494754.6,1516542
72770,2000,22,3,1.0,900,8000,0,5191.35,397.94,526699.6,1516128
261130,2001,3,4,3.0,3430,11840,1,20002.87,4563.6,516439.4,1468080
204018,2001,0,3,2.0,2031,7988,0,19954.51,7988.72,529052.0,1465864
154729,2003,22,4,2.0,1774,14808,1,11197.61,304.57,568451.4,1545950
327422,2002,23,4,2.5,2494,22097,1,15165.71,501.38,492353.6,1505163
145433,2004,14,3,2.0,1592,5494,0,21437.4,6984.71,521976.7,1461926
92890,2001,36,3,2.0,1504,10257,0,10642.12,2319.8,564584.4,1512796
157445,2002,22,3,2.0,1632,10373,1,15555.57,865.68,496057.4,1497893
175295,2005,48,3,2.0,1302,8913,0,6097.25,486.59,531371.1,1550806
53080,2003,43,2,1.0,720,7949,0,5157.91,563.22,520133.1,1522708
141376,2003,7,4,2.0,1744,6706,0,14589.17,4003.26,580338.4,1516193
86933,2002,38,3,2.0,1738,7509,0,6750.23,624.01,513004.1,1534859
238318,2003,7,4,2.0,2644,11292,0,18760.75,853.05,507439.1,1586235
170787,2003,19,3,2.0,2448,19089,0,24019.37,727.07,481401.2,1589054
313708,2004,1,5,3.0,2798,8271,1,21910.99,1003.79,606387.0,1523909
131273,2000,0,3,2.5,2149,9298,0,13913.03,576.72,491712.9,1546100
167483,2003,16,3,2.0,1524,20545,1,19690.42,492.92,471754.3,1545126
220902,2004,0,3,2.0,1374,5025,0,3465.64,378.38,539883.8,1520897
108511,2003,17,3,2.0,1136,6214,0,8449.41,2052.0,519725.4,1507846
121237,2001,11,3,2.0,1572,8244,0,15361.84,259.64,507036.7,1573158
278637,2004,0,5,4.0,3807,8998,0,14746.52,169.4,492446.6,1554452
252425,2004,0,5,3.0,2727,5997,1,15079.17,1740.14,584251.5,1528392
332159,2001,0,5,3.0,2994,16710,1,21256.44,3713.1,510892.3,1465573
123413,2004,22,4,2.0,2636,7620,0,6217.46,874.07,516039.1,1523158
258596,2004,5,6,4.0,3481,7216,1,20304.5,611.84,601454.0,1532765
249246,2003,0,3,2.5,2720,8291,0,22461.78,479.99,466043.8,1504602
112261,2004,10,3,2.0,1086,7182,0,21828.12,1031.72,493806.8,1589823
565810,2004,0,5,4.0,4147,9576,0,5214.71,672.37,549137.4,1540500
170066,2004,28,3,1.5,1558,9682,1,4304.78,182.91,548247.1,1526653
122601,2002,12,3,2.0,1588,6069,0,14774.39,20.55,578889.3,1551359
208166,2001,0,4,2.0,1860,7334,1,11491.46,103.01,516873.3,1564259
345870,2004,4,4,3.0,2916,10793,1,21407.4,4157.15,512041.4,1464640
224356,2003,0,4,2.5,2527,6412,1,23505.14,604.49,611377.0,1521478
236648,2004,12,3,2.0,2022,10205,0,11803.02,360.16,496849.3,1523513
148646,2000,0,4,2.0,1952,5503,0,19957.18,8043.16,527969.9,1465960
166133,2001,0,3,2.0,2062,8562,0,14913.58,2947.73,582297.0,1519132
196358,2002,10,3,2.0,1806,10857,1,12711.48,98.47,493825.7,1523446
196455,2004,27,3,2.0,1816,8913,0,6124.04,1250.06,553780.6,1524383
109298,2003,18,3,2.0,1275,3830,0,6777.48,900.19,554956.8,1521614
124207,2001,0,3,2.0,1874,5500,0,17007.09,5787.3,541583.8,1475690
218467,2005,17,3,2.0,1575,8352,0,9445.83,529.7,504183.7,1526474
129768,2000,20,2,1.0,1247,7822,0,2782.68,397.34,534109.0,1540201
135061,2004,26,3,2.0,1702,9733,0,11176.02,3306.6,571508.3,1530366
95074,2004,34,3,2.0,1506,7514,0,9825.72,281.32,508436.3,1549626
147296,2000,17,3,2.0,1886,10624,0,12146.4,191.96,570265.3,1549371
136918,2000,12,4,2.0,2034,8625,0,15197.06,491.05,579317.1,1553660
155231,2002,0,3,2.0,1862,8493,0,19898.3,7725.96,529949.8,1465975
314428,2003,0,4,3.0,2924,9528,0,16602.19,427.46,480839.2,1523803
187679,2004,0,4,2.5,2765,5500,0,13728.93,5528.6,575964.5,1512694
157098,2004,30,4,2.0,1532,10213,0,5611.66,908.8,552463.4,1525761
96668,2002,40,3,2.0,1000,7742,0,9039.52,1624.43,562779.7,1521132
110893,2002,15,3,2.0,1434,9958,0,11916.33,680.09,502939.7,1553727
174926,2002,3,3,2.0,1873,6881,0,10048.07,390.29,536301.9,1498153
75401,2003,16,3,2.0,1025,6734,0,18417.48,956.56,474932.8,1539172
85256,2000,17,4,2.0,1548,15831,0,8281.87,950.48,551291.8,1509464
652574,2004,0,4,4.0,4617,22193,1,20758.31,521.81,470587.8,1508437
178372,2003,46,4,2.0,2024,11056,1,4450.59,439.31,547333.0,1523535
248554,2002,6,4,4.0,3049,8940,1,21791.74,4985.58,514270.0,1462599
172936,2002,0,3,2.0,2107,6620,0,17018.18,216.66,507396.2,1579742
349726,2002,0,5,3.0,3414,7327,1,15860.1,110.25,498844.4,1493494
327261,2000,25,3,2.0,1869,34305,0,5374.23,47.59,526881.1,1546840
179151,2002,8,3,2.0,2004,8028,1,20209.69,6704.81,523150.9,1465808
268078,2000,21,3,2.0,1974,23230,0,20147.91,35.96,474930.0,1503597
127013,2000,12,3,2.5,2743,8711,1,13755.3,829.02,576483.3,1548520
270818,2003,19,4,3.0,2416,16416,1,15835.7,614.26,494219.9,1498672
127003,2001,0,3,2.0,1871,6509,0,20012.86,865.25,600105.9,1538440
151912,2002,37,2,1.0,1062,5000,0,3010.44,566.14,530301.7,1539876
215652,2004,42,3,2.0,2105,10396,1,8493.51,1843.88,555309.7,1550015
231176,2003,12,4,2.5,2379,10865,1,11618.16,77.95,497147.5,1525313
204292,2002,0,4,2.0,2144,6893,0,21309.79,6206.52,534442.9,1461161
148455,2003,0,3,2.0,1855,5256,0,19866.43,1144.47,598972.6,1542831
117904,2004,4,3,2.5,1388,2340,0,20547.04,5886.67,535688.1,1463669
97027,2002,30,3,2.0,1250,7949,0,14797.4,387.55,487757.8,1543019
121420,2000,17,4,3.0,1827,8253,1,17033.8,6332.1,539677.5,1475403
69667,2000,35,2,1.0,1220,14882,0,7029.01,707.19,512295.6,1536005
132798,2002,37,2,1.5,1214,7500,0,3838.9,449.05,544209.8,1539510
137384,2003,0,3,2.0,1865,7168,0,24466.62,786.09,614609.8,1540264
93598,2002,23,3,2.0,1165,6502,0,16417.14,4341.43,522337.8,1478687
98295,2000,24,3,1.5,1575,16956,0,33147.05,225.56,456435.3,1606516
135568,2001,47,2,1.0,981,10503,0,3133.61,200.8,544088.9,1535588
254621,2003,43,3,3.0,1682,6750,1,4222.6,334.54,538971.5,1544325
72805,2000,23,2,1.5,980,6814,0,8855.44,869.42,513249.6,1550557
153182,2004,9,3,2.5,1742,5709,0,12383.68,4077.62,568895.8,1508921
82247,2000,21,2,2.0,1070,6069,0,16088.52,2770.07,511792.2,1483590
66443,2004,44,3,2.0,1168,7107,0,34611.7,621.0,454234.1,1611148
121371,2001,2,4,2.0,1780,7305,0,11148.64,727.97,498906.7,1538001
102173,2003,43,3,1.0,1304,8623,0,9007.86,1805.01,562945.4,1521939
86836,2002,43,3,2.0,1396,14353,0,8149.09,1492.66,509372.2,1539275
110127,2002,27,3,2.0,1368,8246,0,9124.82,1886.94,506444.8,1540624
193397,2003,10,4,2.0,2302,13576,0,15147.33,2402.82,583418.9,1520557
202034,2000,3,4,3.0,2636,12404,1,18250.73,1517.85,594355.3,1524369
167296,2002,8,4,2.0,1824,8612,0,17928.38,2855.31,512766.1,1476553
293419,2002,1,5,3.0,3013,7200,1,20922.76,2050.16,602777.1,1521133
222447,2001,0,4,3.0,2649,23812,0,25121.17,549.68,492313.8,1601732
124179,2001,6,3,2.0,1365,5873,0,17776.83,5920.93,527272.8,1473247
205816,2001,6,3,2.5,2145,10929,0,18216.54,331.91,497697.4,1484246
166602,2000,0,3,2.5,1923,4537,0,17681.62,1377.4,573300.8,1487646
165560,2002,0,5,2.5,2335,4752,0,14878.38,5250.25,579577.9,1511538
100320,2003,0,2,2.5,1106,721,0,10112.55,97.08,518248.1,1559844
241875,2002,6,3,2.5,2607,11021,0,7262.69,130.86,553510.6,1516277
130797,2004,30,3,2.0,1770,7354,0,9570.07,85.23,524641.6,1560806
239664,2003,24,4,3.0,3319,27208,0,4043.44,210.08,530797.7,1518457
188806,2002,2,3,2.5,1360,3607,0,3041.68,543.9,533421.6,1540991
260504,2002,4,4,3.0,2638,43564,1,15970.22,245.36,493248.1,1562997
93213,2001,26,3,2.0,1075,8799,1,8607.81,893.91,513088.3,1549128
102290,2002,14,3,2.0,1386,7250,0,9498.06,74.57,515100.7,1555227
462595,2004,0,5,3.5,3675,15666,1,19640.46,3217.5,598295.2,1519786
746432,2000,9,4,2.0,3196,10030,0,7573.83,30.65,548554.6,1551826
119361,2003,5,3,2.5,1338,3816,1,20588.29,5434.7,537170.5,1463568
101262,2003,22,3,2.0,1120,7765,0,9694.64,2225.29,565036.3,1521082
104196,2001,28,2,1.0,934,13353,0,5910.76,222.48,528925.3,1549574
138951,2000,0,3,2.0,1912,7404,0,23805.7,616.71,487285.8,1593090
167012,2003,0,4,2.0,2162,6277,0,12990.09,4705.97,570074.0,1507100
63190,2000,12,3,1.5,1036,8354,0,21255.98,511.99,492738.7,1586725
134911,2005,79,4,2.0,1901,11829,0,3582.22,98.86,532084.2,1519668
105990,2003,19,2,2.0,1042,6002,0,9675.77,1915.62,566457.1,1534019
157586,2004,0,3,2.0,1960,8185,0,21900.39,556.62,488724.3,1586232
234380,2000,0,4,2.5,2872,12240,1,14933.43,556.93,486090.6,1526008
123005,2001,0,4,2.5,1624,4606,0,23743.77,83.46,457879.8,1518803
173357,2000,0,3,2.0,1911,5777,0,18779.7,2067.34,596308.9,1526638
79663,2005,50,3,1.0,1120,14964,0,7920.77,761.56,527559.4,1506141
122390,2002,22,3,2.0,1140,10236,1,6242.73,817.64,553462.8,1522563
123104,2004,25,2,2.0,1540,6645,0,16019.22,2452.1,510821.8,1484328
261366,2004,11,3,1.0,1577,8457,0,2627.71,364.31,534785.5,1539721
183824,2001,0,6,3.5,2764,12473,0,20052.47,3586.7,544064.8,1465928
302169,2001,1,4,3.0,3238,12567,1,12073.51,4689.49,573321.8,1521664
173229,2003,5,4,2.0,2180,8002,0,14860.07,577.64,491430.8,1553334
95247,2003,43,2,1.0,1034,6975,0,10975.26,2655.39,565421.3,1512071
127238,2003,25,3,2.0,1725,10012,1,12073.89,281.71,514745.8,1565248
122313,2002,23,3,2.0,1696,12619,0,12448.02,324.77,570777.4,1550521
136936,2000,18,3,2.0,1718,13669,0,6282.02,279.8,550494.1,1517685
131394,2000,28,2,1.0,1110,10097,0,2975.29,684.02,528814.1,1538784
171764,2001,13,4,2.0,2340,56104,0,25444.48,1151.65,489794.6,1601417
105302,2004,64,3,2.0,1300,9464,0,5362.23,506.36,552040.5,1534803
162692,2001,2,4,2.0,1952,6818,1,20301.75,504.93,601463.1,1531702
98204,2002,24,3,1.0,770,18798,0,26513.56,3167.11,621796.3,1534230
109044,2001,13,3,2.0,1186,8911,0,21293.2,7619.0,524499.2,1461983
188497,2000,4,4,2.0,2422,8630,1,7182.54,275.81,551281.9,1514209
179771,2004,5,3,2.5,1640,1712,0,10644.37,182.42,529511.0,1565625
127960,2003,23,3,2.0,1873,6358,0,15605.86,2691.29,511606.5,1485451
238512,2002,0,4,3.5,3080,12380,1,19834.13,332.13,476263.4,1502698
182433,2004,5,4,2.0,1694,5810,0,14492.46,1580.7,582398.2,1530679
312659,2002,7,3,2.5,1695,6099,0,1377.11,262.16,539344.4,1530774
108511,2003,4,3,2.0,1155,5251,0,19370.41,1247.41,597154.2,1543667
139616,2004,1,3,2.0,1445,5670,0,19581.47,3941.78,543505.8,1467420
168179,2002,23,4,2.0,1984,10201,1,14396.96,844.35,496732.3,1503157
147901,2004,0,4,2.5,2224,10033,0,24772.95,575.76,481112.3,1592122
124481,2003,16,4,2.0,1371,8894,0,13769.7,45.87,493588.8,1549561
120922,2000,8,3,2.0,1448,5638,0,15735.78,19.51,506803.5,1574471
133488,2001,0,3,2.0,1770,5586,0,14090.92,2500.12,580960.0,1527739
174688,2002,37,4,2.0,1534,13720,0,5142.16,294.41,533309.8,1547905
162580,2004,8,4,2.0,2153,8800,0,15580.92,604.17,581287.4,1552479
89856,2000,0,3,2.0,1097,5310,0,20946.06,1338.42,466097.0,1531892
163833,2004,3,3,2.5,1784,4400,0,23744.3,151.75,457833.6,1519078
196868,2004,18,3,2.0,1648,10145,1,4840.82,462.44,541877.2,1516856
151557,2001,7,4,2.0,2176,9821,0,21815.95,724.5,494666.3,1590366
145882,2002,14,4,2.0,1793,17435,0,15572.42,224.41,507534.1,1574302
96954,2004,44,3,2.0,1731,7506,0,9782.63,526.5,515504.1,1556731
83646,2004,16,2,2.0,975,4842,0,21401.16,315.02,488101.1,1583530
135983,2002,0,3,2.0,1424,5683,0,19368.86,3955.12,543904.0,1468180
131262,2005,46,5,2.0,1304,8295,0,8913.15,2141.36,563072.8,1523457
1151588,2001,0,5,4.5,5948,15932,1,19256.76,331.73,481001.0,1497992
261550,2003,0,3,2.5,2313,7524,0,16065.82,219.19,496785.3,1494601
237164,2004,2,4,2.0,1974,5556,1,22065.5,1374.97,603280.5,1554757
203974,2002,47,4,2.0,1859,16698,0,3711.43,33.35,544832.4,1538010
91417,2004,38,3,2.0,1418,6905,0,5734.92,140.33,517305.4,1537948
97049,2004,51,4,2.0,1628,13471,0,4494.39,279.25,529734.6,1517258
174677,2001,8,4,2.0,1934,13754,1,11245.1,414.98,497935.1,1531682
210272,2004,0,4,2.0,2285,9000,0,18715.45,547.28,477790.2,1553858
147696,2003,13,3,2.0,1278,9428,0,4500.37,410.85,545464.9,1520841
173678,2003,11,4,2.0,2216,18033,0,12591.55,562.41,498249.8,1550311
71852,2001,41,3,2.0,1370,10573,0,9825.95,1079.15,504971.6,1543265
278817,2005,29,4,3.0,2339,23012,0,11094.14,3760.51,570960.5,1526540
214738,2004,1,3,2.0,1755,7474,0,21349.3,1744.44,604064.1,1520283
53056,2000,41,3,1.0,996,8250,0,6792.15,834.75,515918.0,1542894
295443,2000,0,4,3.5,3817,12386,1,21261.23,4072.75,512148.2,1465111
129886,2005,7,3,2.0,1038,4000,0,6828.74,370.32,526770.3,1510188
150048,2002,0,3,2.5,1528,6027,0,20198.88,3453.07,544361.8,1465492
140305,2004,11,3,2.0,1614,9274,1,15919.22,280.33,498674.8,1568807
158319,2004,0,4,2.0,2254,6556,0,21856.48,538.26,488723.1,1586043
352263,2000,5,4,3.0,3773,42411,0,5548.77,151.19,545168.1,1516101
133797,2004,3,3,2.0,1273,4500,0,12115.01,3825.62,565345.4,1505600
65643,2003,15,2,1.0,752,5530,0,5539.37,313.55,517285.9,1535844
163024,2000,5,4,3.0,2534,8236,0,17096.0,5850.37,533252.3,1475012
127739,2001,0,3,2.0,1811,8333,0,13722.51,523.87,492122.4,1545374
254710,2003,0,3,2.5,1747,3353,0,16122.71,134.38,496281.0,1494857
87262,2000,16,3,2.0,1032,8131,0,12897.06,176.65,575074.3,1544233
230762,2003,0,3,2.0,2467,12097,0,25861.99,874.66,485663.6,1600281
248072,2000,22,3,2.0,1569,36466,1,14058.27,780.5,493670.0,1510263
113475,2000,12,3,2.0,1485,11575,0,8037.26,816.47,552609.7,1511606
161293,2003,5,3,2.0,1813,5500,0,13343.52,1762.47,578592.0,1532876
160647,2004,48,3,2.0,1394,16643,0,2450.79,19.79,526911.0,1532540
212343,2004,6,4,2.0,2063,16567,0,20033.37,133.58,470839.3,1546173
99326,2000,0,3,2.0,1295,4510,0,13435.79,2919.24,541063.4,1487444
148057,2003,16,3,2.0,1574,7139,1,16329.06,4291.27,519941.9,1479618
133161,2003,11,3,2.0,1489,10049,0,12575.53,305.54,494954.8,1541721
150180,2004,23,2,2.0,1684,6005,0,22723.49,147.32,484253.5,1585890
109152,2000,4,3,2.0,1541,5000,0,19960.27,831.74,596911.9,1552027
326702,2003,8,3,2.0,2136,8134,0,3272.58,539.55,529310.4,1540307
165065,2001,13,4,2.5,2357,10315,1,15133.23,374.98,579448.1,1552928
97434,2000,1,3,2.0,1206,4724,0,13592.93,2555.73,579415.8,1529410
159791,2005,22,3,2.0,1176,17214,0,14813.75,1110.74,582472.6,1540855
91874,2004,16,2,2.5,1096,1800,0,15553.72,3478.16,523031.5,1481435
57922,2002,11,3,1.5,1472,7240,1,5323.16,459.21,527438.0,1515271
121652,2003,33,4,2.0,1232,10001,0,6801.69,631.44,556971.7,1528210
189818,2001,0,4,2.0,2066,9000,0,16388.97,708.53,481081.0,1529228
140742,2004,29,3,2.0,1663,13300,0,11963.85,287.53,514089.5,1564434
151757,2005,30,3,2.0,1624,8247,0,8625.92,917.07,513010.8,1549128
127984,2004,16,3,2.0,1542,15650,0,12137.23,622.35,502266.3,1554023
124405,2000,42,3,2.0,1397,9113,1,3406.34,240.0,537156.0,1520161
207925,2002,17,4,2.0,2287,13626,0,12946.87,19.66,499429.5,1507687
110026,2001,9,4,2.5,1581,5871,0,11997.39,382.13,513079.0,1563915
308034,2001,0,4,4.0,3138,10277,1,13750.72,488.17,490881.3,1520870
106470,2003,46,3,2.0,1347,8055,0,7286.57,1006.07,530535.3,1554622
179341,2002,0,4,2.0,1974,9367,0,16880.18,456.85,479436.9,1530873
85731,2000,10,3,2.0,1086,4200,0,11928.06,1737.99,573732.8,1535523
90353,2002,16,3,2.0,1216,8685,0,17289.79,1454.6,591572.8,1530153
193870,2003,8,4,2.75,2266,10156,1,14096.44,72.21,489432.0,1539929
446233,2005,12,3,3.5,3128,52368,0,13303.44,638.04,496364.8,1510457
145228,2003,0,3,2.0,1469,7032,0,11220.5,2409.06,571446.3,1535074
311323,2003,1,4,3.0,3575,10335,0,13891.93,447.46,490422.9,1520795
105525,2002,7,3,2.0,1549,10496,0,27439.54,2122.47,486367.2,1606997
124341,2003,20,3,2.0,1152,21748,0,12503.73,4198.94,570893.9,1511438
151325,2004,26,3,2.0,1768,13557,0,14948.69,2900.48,524608.4,1483115
179533,2002,10,4,2.5,2369,10012,1,14342.26,419.64,489036.5,1541961
264072,2004,0,4,3.0,2100,9000,1,23960.6,978.1,484489.9,1591506
1441057,2003,0,5,5.0,4470,16532,1,8469.61,169.47,547536.8,1555840
151728,2000,12,3,2.0,1673,10679,1,3311.45,633.22,543458.9,1524482
134068,2002,25,4,2.0,1804,12540,0,5698.29,1036.16,552848.9,1526068
208381,2000,21,3,2.0,2218,11821,1,13878.82,676.4,499904.4,1501865
77107,2000,28,3,1.0,1292,18534,0,17820.05,585.95,496410.5,1575187
451815,2004,0,6,5.0,4791,13001,1,19561.93,3125.17,598070.4,1519994
139559,2002,20,3,2.0,2018,9777,0,11952.52,161.53,495813.3,1535098
225023,2002,25,4,2.5,2260,17124,1,5542.68,147.23,539528.3,1513522
123922,2003,14,3,2.0,1359,8934,0,11146.49,342.72,498254.2,1531164
131193,2002,1,3,2.0,1765,7471,0,6804.51,482.18,536073.1,1508800
142681,2002,0,3,2.0,1555,5382,0,23268.42,1378.15,610043.4,1517844
154833,2001,21,3,1.0,1046,7494,0,2386.62,786.95,540766.7,1536215
94268,2000,17,3,2.0,1680,7467,0,9914.31,1196.19,562542.1,1548153
236271,2003,0,5,3.0,3115,8659,0,16371.55,1136.92,587839.6,1522286
219400,2004,14,4,2.0,1958,10000,0,4795.9,124.25,522970.0,1520757
312212,2001,0,5,3.5,2587,9641,0,12023.76,188.89,515614.7,1565561
152794,2000,0,4,2.0,1802,6902,1,18650.63,512.84,595354.8,1540276
147042,2003,0,4,2.5,2240,10500,0,14428.62,316.11,494293.6,1555567
202323,2004,0,5,2.5,2925,16275,0,13623.38,484.14,492838.8,1546438
116878,2000,18,3,2.0,1929,13073,0,15976.96,3295.72,513478.9,1483209
121867,2001,47,3,1.5,1341,8163,0,3468.29,494.74,536388.8,1519821
159065,2004,51,2,1.0,967,6893,0,3036.56,112.56,543615.3,1535815
138549,2004,1,3,2.5,1452,2534,0,13347.25,5049.01,569847.9,1504750
108083,2000,0,4,2.0,1521,9688,0,19215.39,120.73,474107.9,1548101
135906,2001,0,3,2.0,1960,5432,0,14000.29,2538.8,580669.8,1527849
121867,2001,18,3,2.0,1414,6321,0,16262.48,3225.58,513079.1,1482361
215858,2005,19,4,3.0,1955,9741,0,13893.15,714.6,576699.4,1549168
467402,2000,6,4,3.5,3289,24534,1,16957.64,160.71,480085.3,1521112
106918,2001,16,3,2.0,1386,7699,0,13826.07,801.85,577081.0,1547663
129368,2000,0,3,2.0,1724,5249,0,20258.48,572.34,601315.8,1532132
109193,2001,4,3,2.0,1400,4679,0,20223.86,5689.09,536518.4,1464745
92323,2002,42,4,2.0,1785,8967,0,5257.42,476.14,533942.2,1513866
111334,2000,10,3,2.0,1224,9743,0,18072.71,3300.95,514137.4,1475513
163997,2001,0,3,2.5,2169,11362,0,21375.9,357.04,602137.8,1550902
366003,2005,2,5,3.5,3214,8909,1,21097.95,85.86,604077.6,1531515
143263,2004,13,3,2.0,1436,8856,0,12155.0,3938.16,570957.5,1514167
162516,2002,11,3,2.5,1707,6503,1,21443.81,6862.87,521532.0,1461989
253483,2001,4,4,3.0,3372,11650,0,20056.19,4614.35,516518.8,1467874
137999,2003,0,3,2.0,1444,5107,0,14225.93,4079.45,579312.9,1516896
339471,2005,4,5,3.0,2561,10691,1,25026.64,1214.63,616578.6,1539133
109989,2004,15,3,2.5,1532,2805,0,17382.68,6638.4,537076.1,1474092
173142,2004,0,4,2.5,2704,11792,0,11670.83,193.83,501396.9,1549766
100284,2004,24,3,2.0,1128,7908,0,15831.49,103.71,484853.4,1545288
478718,2001,0,4,3.5,3770,18287,1,18681.79,509.24,481760.3,1500403
89282,2000,35,3,2.0,1336,10114,1,8525.71,980.25,562814.8,1530716
138307,2002,27,2,1.0,1024,6500,0,3467.53,1008.54,533892.5,1542439
115844,2002,23,3,2.0,1783,11881,0,10827.22,3886.34,569665.8,1524054
45075,2002,54,1,1.0,559,13239,0,15168.8,191.3,486207.5,1541756
51599,2000,32,3,1.5,1066,12026,0,6912.66,595.27,512676.8,1535930
135944,2000,11,3,1.5,1053,8058,0,3318.25,735.75,532879.4,1541811
127382,2000,23,3,2.5,1554,6807,1,2826.11,229.32,536361.5,1521950
254664,2000,0,4,3.0,2853,15148,1,17897.19,257.67,476389.6,1525258
172645,2003,0,4,2.0,2389,8280,0,19067.39,394.64,497363.9,1581215
119362,2003,24,3,1.0,1692,9692,0,15984.78,269.87,484490.0,1545843
272497,2000,0,3,2.5,2548,7210,0,19294.8,769.28,494281.8,1482463
181370,2004,1,4,2.0,1985,8241,0,21143.51,3216.42,544354.1,1462361
136025,2000,7,4,2.0,1807,11615,0,12512.55,305.17,494160.7,1536743
101390,2003,30,4,2.0,1579,7500,1,10236.13,1479.13,502860.8,1541401
134840,2002,18,2,1.0,1161,226850,0,26689.48,1306.16,450754.2,1506545
305993,2004,0,4,4.0,3599,15433,0,21287.32,115.6,465220.2,1525218
122645,2004,14,3,2.0,1639,6976,0,14674.79,960.98,504592.8,1568580
154037,2004,9,3,2.0,1511,5626,0,17653.46,1609.72,592567.4,1535989
86668,2001,4,3,2.0,1048,5801,0,20912.17,476.88,489654.7,1582761
292746,2002,5,3,2.5,2444,12004,1,16995.32,356.23,585514.6,1554398
399291,2000,0,5,4.5,4476,12828,1,12605.13,143.26,496110.0,1516548
97380,2001,18,3,2.0,1281,31969,0,26311.92,1824.15,492156.0,1606167
121749,2003,17,3,2.0,1282,10131,0,13835.24,878.79,576747.1,1548569
233555,2003,10,4,3.5,2580,8356,1,22444.95,5970.75,516756.4,1459688
70565,2002,32,3,1.5,1050,10325,0,19713.4,1726.8,470401.7,1536934
521839,2004,4,5,3.5,3329,12150,1,13767.92,608.34,494227.5,1511282
232648,2003,0,5,3.0,2927,10374,0,21703.95,1195.69,605701.6,1523884
146112,2003,9,4,2.0,2138,14188,0,12350.24,323.49,498175.9,1548387
104215,2004,45,2,1.0,1368,8329,0,6756.61,944.65,555633.3,1538793
615586,2000,2,4,4.0,4374,22681,1,19212.22,310.64,493034.9,1483892
263953,2004,2,4,2.0,2833,7305,0,21004.02,2037.85,602958.4,1520547
143734,2001,3,4,2.0,1681,10049,1,14959.32,307.64,486362.0,1538884
287242,2004,48,4,2.0,1792,11533,0,3530.8,121.06,540512.3,1541200
149774,2003,8,4,2.5,2295,9940,0,20704.08,4675.94,539648.9,1463318
66443,2004,46,3,2.0,1256,10135,0,9588.57,369.24,509416.2,1549648
192585,2002,22,3,3.0,2060,7167,0,4032.92,984.13,534315.6,1544323
154886,2004,0,3,2.5,1757,1920,0,19881.47,3804.66,543517.9,1466432
91847,2001,14,3,2.5,1452,6757,0,11752.38,1737.41,572948.6,1537027
127167,2003,14,3,2.0,1697,9835,0,13213.79,406.97,493882.8,1545363
159776,2003,5,3,2.0,1821,6691,0,20147.54,8145.62,528085.0,1465320
151349,2003,43,5,2.0,2843,32972,0,29455.94,1148.09,464316.3,1597223
